SoundOrthography,Klattbet,Arpabet,List,Contrast,VL_PositionalUnigram,VL_PositionalBigram,uni_prob_adult_SmallCMU,bi_prob_adult_SmallCMU,pos_uni_freq_adult_SmallCMU,pos_bi_freq_adult_SmallCMU,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,segmentation
cheydh,CeD,CH EY DH,Low,Unigram,1.0412,1.0007,-16.4790573,-17.11755502,1.032510429,1.000641838,C e D,3,-12.99118160132424,NA,-Inf,NA,-25.150728964891968,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
nauth,nWT,N AW TH,Low,Unigram,1.0409,1.0008,-14.26606208,-16.41299201,1.035417189,1.000234269,n W T,3,-13.266571179879238,NA,-Inf,NA,-23.11907836283776,NA,1.008372512397759,NA,1.0085437142673606,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thudge,TxJ,TH AH JH,High,Unigram,1.0598,1.0005,-12.2418893,-12.56758977,1.109149383,1.001879637,T x J,3,-14.324750540798686,NA,-Inf,NA,-26.450425896836148,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thudge,TxJ,TH AH JH,High,Unigram,1.0598,1.0005,-12.2418893,-12.56758977,1.109149383,1.001879637,T x J,3,-14.324750540798686,NA,-Inf,NA,-26.450425896836148,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thawg,Tcg,TH AO G,Low,Unigram,1.0412,1.001,-14.44741378,-15.24209822,1.055930525,1.00076103,T c g,3,-14.033973049094572,NA,-Inf,NA,-24.847592203510622,NA,1.0153925420235719,NA,1.0155457056594077,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thawg,Tcg,TH AO G,Low,Unigram,1.0412,1.001,-14.44741378,-15.24209822,1.055930525,1.00076103,T c g,3,-14.033973049094572,NA,-Inf,NA,-24.847592203510622,NA,1.0153925420235719,NA,1.0155457056594077,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
nawng,ncG,N AO NG,Low,Unigram,1.052,1.0012,-12.7399962,-14.29446124,1.064173151,1.002278288,n c G,3,-12.024156460551906,NA,-Inf,NA,-26.957236579252136,NA,1.0103690345849166,NA,1.01053510631464,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
nawng,ncG,N AO NG,Low,Unigram,1.052,1.0012,-12.7399962,-14.29446124,1.064173151,1.002278288,n c G,3,-12.024156460551906,NA,-Inf,NA,-26.957236579252136,NA,1.0103690345849166,NA,1.01053510631464,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
sern,sRn,S ER N,High,Unigram,1.2075,1.0011,-8.962288996,-10.34749265,1.233461409,1.006830749,s R n,3,-10.797614272808914,NA,-Inf,NA,-26.725429890785605,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serd,sRd,S ER D,High,Unigram,1.1494,1.001,-9.813110006,-10.51576697,1.173785415,1.006359468,s R d,3,-11.327028075560275,NA,-Inf,NA,-26.410137177110634,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serd,sRd,S ER D,High,Unigram,1.1494,1.001,-9.813110006,-10.51576697,1.173785415,1.006359468,s R d,3,-11.327028075560275,NA,-Inf,NA,-26.410137177110634,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
jeydh,JeD,JH EY DH,Low,Unigram,1.0461,1.0005,-15.71053198,-17.32013963,1.040775373,1.000525389,J e D,3,-13.173743282984276,NA,-Inf,NA,-26.82597390135387,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
bawth,bcT,B AO TH,High,Unigram,1.0751,1.0009,-13.9657456,-12.93178232,1.088565785,1.001398066,b c T,3,-14.023401696326882,NA,-Inf,NA,-25.258452209105513,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yuzz,yxz,Y AH Z,High,Unigram,1.0702,1.0009,-11.53484765,-11.81757851,1.119661104,1.002059798,y x z,3,-10.481877234519729,NA,-Inf,NA,-25.4060508603117,NA,1.0258903844915308,NA,1.0260165735209095,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yawth,ycT,Y AO TH,Low,Unigram,1.0318,1.0002,-14.9227747,-15.13195921,1.047532085,1.000408255,y c T,3,-13.678729744627276,NA,-Inf,NA,-29.49763324965736,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
kern,kRn,K ER N,High,Unigram,1.1978,1.0011,-9.121922076,-10.46092922,1.227815638,1.004909352,k R n,3,-11.062663359043338,NA,-Inf,NA,-26.894557024802417,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-12.581085880858389,NA,-Inf,NA,-25.349674884076116,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-12.581085880858389,NA,-Inf,NA,-25.349674884076116,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
dheetch,DiC,DH IY CH,Low,Unigram,1.0427,1.0008,-15.84437362,-16.74016907,1.049158104,1.000469909,D i C,3,-12.581085880858389,NA,-Inf,NA,-25.349674884076116,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
dhush,DxS,DH AH SH,Low,Unigram,1.0528,1.0004,-13.60129084,-18.19208702,1.099074048,1.000765146,D x S,3,-12.11539949656919,NA,-Inf,NA,-22.79719550983255,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chudge,CxJ,CH AH JH,High,Unigram,1.0619,1.0005,-11.93383504,-12.0234924,1.111128313,1.001996086,C x J,3,-14.502459635790437,NA,-Inf,NA,-25.604628411824184,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chudge,CxJ,CH AH JH,High,Unigram,1.0619,1.0005,-11.93383504,-12.0234924,1.111128313,1.001996086,C x J,3,-14.502459635790437,NA,-Inf,NA,-25.604628411824184,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
zoosh,zuS,Z UW SH,Low,Unigram,1.0324,1.0001,-13.16459192,-16.13606739,1.03421172,1.000409627,z u S,3,-13.074499547694547,NA,-Inf,NA,-27.84813001353021,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
naud,ncd,N AO D,High,Unigram,1.0783,1.0008,-10.54334601,-13.9703452,1.084673888,1.002278288,n c d,3,-10.978335766557404,NA,-Inf,NA,-31.0615089401761,NA,1.0188703548657176,NA,1.0190145821288623,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
naud,ncd,N AO D,High,Unigram,1.0783,1.0008,-10.54334601,-13.9703452,1.084673888,1.002278288,n c d,3,-10.978335766557404,NA,-Inf,NA,-31.0615089401761,NA,1.0188703548657176,NA,1.0190145821288623,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
yudghe,yxJ,Y AH JH,High,Unigram,1.0609,1.0005,-11.50724239,-11.27080584,1.111884963,1.001588516,y x J,3,-12.37668908220086,NA,-Inf,NA,-26.560776245982293,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yudghe,yxJ,Y AH JH,High,Unigram,1.0609,1.0005,-11.50724239,-11.27080584,1.111884963,1.001588516,y x J,3,-12.37668908220086,NA,-Inf,NA,-26.560776245982293,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
poosh,puS,P UW SH,High,Unigram,1.1142,1.0002,-12.07221902,-13.48915376,1.117559604,1.0005843,p u S,3,-13.141004182921781,NA,-Inf,NA,-24.963832348619835,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yerp,yRp,Y ER P,Low,Unigram,1.054,1.0004,-11.83312641,-14.65576256,1.083064431,1.001936489,y R p,3,-12.219995701487482,NA,-Inf,NA,-25.089121432750474,NA,1.0070200296258132,NA,1.0071947067514613,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dhive,DYv,DH AY V,High,Unigram,1.0608,1.0016,-15.83149982,-15.51114077,1.058585273,1.001294652,D Y v,3,-12.551817980735372,NA,-Inf,NA,-29.197745769387687,NA,1.0540993108778258,NA,1.0541530159953747,NA,1.0001932118245636,NA,1.0002919367081218,NA,PearlUtterancesTypizedNoSpaces_RS1
sert,sRt,S ER T,High,Unigram,1.1774,1.0013,-8.992175419,-10.12265388,1.205420172,1.008067862,s R t,3,-10.452424764482805,NA,-Inf,NA,-26.94819707368806,NA,1.032910414117344,NA,1.0330185649129566,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yawng,ycG,Y AO NG,Low,Unigram,1.0361,1.001,-14.9877976,-14.74041719,1.051950347,1.000997357,y c G,3,-12.66502962166361,NA,-Inf,NA,-28.516354941898314,NA,1.0103690345849166,NA,1.01053510631464,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yawng,ycG,Y AO NG,Low,Unigram,1.0361,1.001,-14.9877976,-14.74041719,1.051950347,1.000997357,y c G,3,-12.66502962166361,NA,-Inf,NA,-28.516354941898314,NA,1.0103690345849166,NA,1.01053510631464,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
zeech,ziC,Z IY CH,Low,Unigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-13.009396071573178,NA,-Inf,NA,-25.03854992868906,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
zeech,ziC,Z IY CH,Low,Unigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-13.009396071573178,NA,-Inf,NA,-25.03854992868906,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
shive,SYv,SH AY V,High,Unigram,1.0676,1.0018,-12.70240284,-15.72514828,1.06673381,1.001352876,S Y v,3,-14.628440236645925,NA,-Inf,NA,-26.130870085883515,NA,1.0540993108778258,NA,1.0541530159953747,NA,1.0001932118245636,NA,1.0002919367081218,NA,PearlUtterancesTypizedNoSpaces_RS1
dheesh,DiS,DH IY SH,Low,Unigram,1.0424,1.0004,-14.72929037,-17.44782984,1.050689768,1.000234269,D i S,3,-12.51714778003306,NA,-Inf,NA,-25.873987926231408,NA,1.002060926128679,NA,1.0022483458598317,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheesh,DiS,DH IY SH,Low,Unigram,1.0424,1.0004,-14.72929037,-17.44782984,1.050689768,1.000234269,D i S,3,-12.51714778003306,NA,-Inf,NA,-25.873987926231408,NA,1.002060926128679,NA,1.0022483458598317,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shawsh,ScS,SH AO SH,Low,Unigram,1.0339,1.0006,-12.8111466,-17.23071932,1.049173093,1.000760344,S c S,3,-15.854333191557949,NA,-Inf,NA,-24.99699253318548,NA,1.01107747794165,NA,1.0112417292991585,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
fert,fRt,F ER T,High,Unigram,1.1216,1.0008,-10.26302902,-10.08040938,1.144829985,1.004865533,f R t,3,-11.679193225223445,NA,-Inf,NA,-26.164665831659846,NA,1.032910414117344,NA,1.0330185649129566,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
fert,fRt,F ER T,High,Unigram,1.1216,1.0008,-10.26302902,-10.08040938,1.144829985,1.004865533,f R t,3,-11.679193225223445,NA,-Inf,NA,-26.164665831659846,NA,1.032910414117344,NA,1.0330185649129566,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
geesh,giS,G IY SH,High,Unigram,1.0655,1.0003,-11.81332306,-15.72816402,1.075368192,1.000176044,g i S,3,-12.887180887646661,NA,-Inf,NA,-24.590237486309704,NA,1.002060926128679,NA,1.0022483458598317,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
choove,Cuv,CH UW V,Low,Unigram,1.0546,1.0006,-13.9363201,-12.80425126,1.057185555,1.000528819,C u v,3,-13.999111689734772,NA,-Inf,NA,-24.492027612548632,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
tert,tRt,T ER T,High,Unigram,1.1195,1.0006,-8.803996773,-10.04322857,1.143782316,1.004981982,t R t,3,-9.767845339816137,NA,-Inf,NA,-25.663706337940475,NA,1.032910414117344,NA,1.0330185649129566,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
tert,tRt,T ER T,High,Unigram,1.1195,1.0006,-8.803996773,-10.04322857,1.143782316,1.004981982,t R t,3,-9.767845339816137,NA,-Inf,NA,-25.663706337940475,NA,1.032910414117344,NA,1.0330185649129566,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
sherz,SRz,SH ER Z,Low,Unigram,1.0388,1,-12.23700872,-17.70477155,1.066502199,1.000291807,S R z,3,-14.215323519024496,NA,-Inf,NA,-23.975094588212823,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shudge,SxJ,SH AH JH,High,Unigram,1.0627,1.0008,-10.81875179,-10.35751703,1.112583409,1.002461879,S x J,3,-14.438521534965108,NA,-Inf,NA,-25.701374857584565,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shudge,SxJ,SH AH JH,High,Unigram,1.0627,1.0008,-10.81875179,-10.35751703,1.112583409,1.002461879,S x J,3,-14.438521534965108,NA,-Inf,NA,-25.701374857584565,NA,1.0121723449475106,NA,1.0123337830025052,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shooth,SuT,SH UW TH,Low,Unigram,1.0392,1.0008,-14.21356623,-15.88452583,1.039671579,1.000528819,S u T,3,-14.609040618723888,NA,-Inf,NA,-23.492494263453942,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shooth,SuT,SH UW TH,Low,Unigram,1.0392,1.0008,-14.21356623,-15.88452583,1.039671579,1.000528819,S u T,3,-14.609040618723888,NA,-Inf,NA,-23.492494263453942,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serl,sRl,S ER L,High,Unigram,1.1851,1.0011,-9.268670146,-11.41586817,1.212312661,1.006359468,s R l,3,-11.300595932891328,NA,-Inf,NA,-26.53104893796479,NA,1.023571842596767,NA,1.0237039892079398,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
goove,guv,G UW V,High,Unigram,1.0717,1.0008,-13.03436653,-13.96375535,1.075170539,1.000936389,g u v,3,-12.228584440612492,NA,-Inf,NA,-29.010945442758143,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
goove,guv,G UW V,High,Unigram,1.0717,1.0008,-13.03436653,-13.96375535,1.075170539,1.000936389,g u v,3,-12.228584440612492,NA,-Inf,NA,-29.010945442758143,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
woove,wuv,W UW V,High,Unigram,1.066,1.0005,-13.77255639,-14.01369935,1.063937199,1.00081994,w u v,3,-12.013360991433192,NA,-Inf,NA,-29.22455851831861,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chibe,CYb,CH AY B,High,Unigram,1.0692,1.0018,-13.51813946,-15.73687124,1.066339097,1.001704965,C Y b,3,-13.762855860387479,NA,-Inf,NA,-25.769219085866197,NA,1.0548721581760805,NA,1.0549238774330314,NA,1.0007728472982547,NA,1.0008174227827409,NA,PearlUtterancesTypizedNoSpaces_RS1
zoob,zub,Z UW B,Low,Unigram,1.0507,1.0013,-12.89605342,-16.87414476,1.053298613,1.00152892,z u b,3,-11.357339046629905,NA,-Inf,NA,-28.11614069127672,NA,1.0042506601404007,NA,1.0044324532665254,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
jize,JYz,JH AY Z,High,Unigram,1.0682,1.0013,-13.39231585,-11.55916983,1.068654114,1.001408356,J Y z,3,-14.014265977916393,NA,-Inf,NA,-28.69127241810741,NA,1.0667868873575064,NA,1.0668079912635702,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
dhud,Dxd,DH AH D,High,Unigram,1.0831,1.0009,-12.89280106,-14.70399114,1.123050484,1.0022379,D x d,3,-9.942107685444597,NA,-Inf,NA,-23.48138277180449,NA,1.0197076061054935,NA,1.019849682019657,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
foosh,fuS,F UW SH,High,Unigram,1.0764,1.0003,-12.7200366,-14.5418347,1.076467701,1.000351403,f u S,3,-13.586264376095556,NA,-Inf,NA,-25.660472461679806,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shawth,ScT,SH AO TH,Low,Unigram,1.0336,1.0002,-14.2342841,-15.71859606,1.048230531,1.000524703,S c T,3,-15.740562197391526,NA,-Inf,NA,-26.66415083523762,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
lauth,lWT,L AW TH,Low,Unigram,1.0512,1.0008,-14.57244323,-14.85322198,1.046650528,1.000583614,l W T,3,-13.769552839961651,NA,-Inf,NA,-24.25467776274837,NA,1.008372512397759,NA,1.0085437142673606,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dhibe,DYb,DH AY B,High,Unigram,1.0632,1.0012,-15.5321532,-17.11196376,1.059645656,1.001530292,D Y b,3,-11.622295503651596,NA,-Inf,NA,-28.966116004015625,NA,1.0548721581760805,NA,1.0549238774330314,NA,1.0007728472982547,NA,1.0008174227827409,NA,PearlUtterancesTypizedNoSpaces_RS1
shibe,SYb,SH AY B,High,Unigram,1.07,1.0014,-12.40305621,-17.32597127,1.067794192,1.001588516,S Y b,3,-13.69891775956215,NA,-Inf,NA,-25.899240320511453,NA,1.0548721581760805,NA,1.0549238774330314,NA,1.0007728472982547,NA,1.0008174227827409,NA,PearlUtterancesTypizedNoSpaces_RS1
zeedh,ziD,Z IY DH,Low,Unigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-10.868835714837296,NA,-Inf,NA,-26.027048968904143,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
zeedh,ziD,Z IY DH,Low,Unigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-10.868835714837296,NA,-Inf,NA,-26.027048968904143,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serm,sRm,S ER M,High,Unigram,1.1608,1.0014,-9.76707325,-11.00724928,1.192577757,1.008480234,s R m,3,-11.485717211542067,NA,-Inf,NA,-26.779508573388348,NA,1.0149417144329234,NA,1.0150960364874413,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serm,sRm,S ER M,High,Unigram,1.1608,1.0014,-9.76707325,-11.00724928,1.192577757,1.008480234,s R m,3,-11.485717211542067,NA,-Inf,NA,-26.779508573388348,NA,1.0149417144329234,NA,1.0150960364874413,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
huss,hxs,HH AH S,High,Unigram,1.1604,1.0014,-10.15916829,-9.951714207,1.196453547,1.009625595,h x s,3,-10.331408345153452,NA,-Inf,NA,-24.027606672733505,NA,1.0161009853803051,NA,1.0162523286439262,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
huss,hxs,HH AH S,High,Unigram,1.1604,1.0014,-10.15916829,-9.951714207,1.196453547,1.009625595,h x s,3,-10.331408345153452,NA,-Inf,NA,-24.027606672733505,NA,1.0161009853803051,NA,1.0162523286439262,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
therz,TRz,TH ER Z,Low,Unigram,1.0359,1.0001,-13.66014623,-16.5121329,1.063068173,1.000932273,T R z,3,-14.101552524858073,NA,-Inf,NA,-24.635285191507975,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yush,yxS,Y AH SH,Low,Unigram,1.0578,1.0002,-11.16068445,-14.21192386,1.106524138,1.000881594,y x S,3,-12.130189299715495,NA,-Inf,NA,-25.395648042896052,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yush,yxS,Y AH SH,Low,Unigram,1.0578,1.0002,-11.16068445,-14.21192386,1.106524138,1.000881594,y x S,3,-12.130189299715495,NA,-Inf,NA,-25.395648042896052,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
gawth,gcT,G AO TH,Low,Unigram,1.0499,1.0007,-14.44741378,-13.41335918,1.064760418,1.001048721,g c T,3,-14.033973049094573,NA,-Inf,NA,-27.198967460674098,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
nawd,nWd,N AW D,High,Unigram,1.0715,1.0007,-12.13443478,-14.49336114,1.060336187,1.00070555,n W d,3,-11.20705036292107,NA,-Inf,NA,-25.762499335740795,NA,1.0130740001288079,NA,1.013233121346438,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
nawd,nWd,N AW D,High,Unigram,1.0715,1.0007,-12.13443478,-14.49336114,1.060336187,1.00070555,n W d,3,-11.20705036292107,NA,-Inf,NA,-25.762499335740795,NA,1.0130740001288079,NA,1.013233121346438,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
shoove,Suv,SH UW V,Low,Unigram,1.0554,1.0006,-12.82123685,-15.29129288,1.058640651,1.000528819,S u v,3,-13.935173588909445,NA,-Inf,NA,-24.396709905316243,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
kerm,kRm,K ER M,High,Unigram,1.1511,1.0014,-9.92670633,-11.12068585,1.186931985,1.006558836,k R m,3,-11.75076629777649,NA,-Inf,NA,-26.948635707405167,NA,1.0149417144329234,NA,1.0150960364874413,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
kerm,kRm,K ER M,High,Unigram,1.1511,1.0014,-9.92670633,-11.12068585,1.186931985,1.006558836,k R m,3,-11.75076629777649,NA,-Inf,NA,-26.948635707405167,NA,1.0149417144329234,NA,1.0150960364874413,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dhug,Dxg,DH AH G,High,Unigram,1.063,1.0009,-13.81442052,-16.51820372,1.109265506,1.002532451,D x g,3,-10.408810348272235,NA,-Inf,NA,-22.40556903193086,NA,1.0162297932633477,NA,1.0163808055502024,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
yawsh,ycS,Y AO SH,Low,Unigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.792500738793699,NA,-Inf,NA,-27.830474947605218,NA,1.01107747794165,NA,1.0112417292991585,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
yawsh,ycS,Y AO SH,Low,Unigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.792500738793699,NA,-Inf,NA,-27.830474947605218,NA,1.01107747794165,NA,1.0112417292991585,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
cherz,CRz,CH ER Z,Low,Unigram,1.038,1,-13.35209197,-15.12917653,1.065047103,1.000408255,C R z,3,-14.279261619849825,NA,-Inf,NA,-24.525867766160516,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheeth,DiT,DH IY TH,Low,Unigram,1.0421,1.0006,-16.15242787,-16.91653583,1.049747206,1.000469909,D i T,3,-12.403376785866637,NA,-Inf,NA,-25.237668676506484,NA,1.0051523153216977,NA,1.005331791610458,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheeth,DiT,DH IY TH,Low,Unigram,1.0421,1.0006,-16.15242787,-16.91653583,1.049747206,1.000469909,D i T,3,-12.403376785866637,NA,-Inf,NA,-25.237668676506484,NA,1.0051523153216977,NA,1.005331791610458,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serz,sRz,S ER Z,High,Unigram,1.1315,1.001,-10.89576299,-14.35002145,1.162945945,1.005299085,s R z,3,-11.852007821489101,NA,-Inf,NA,-26.071081289570728,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
