SoundOrthography,Klattbet,Arpabet,List,Contrast,VL_PositionalUnigram,VL_PositionalBigram,uni_prob_adult_SmallCMU,bi_prob_adult_SmallCMU,pos_uni_freq_adult_SmallCMU,pos_bi_freq_adult_SmallCMU,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,segmentation
goove,guv,G UW V,High,Unigram,1.0717,1.0008,-13.03436653,-13.96375535,1.075170539,1.000936389,g u v,3,-13.19516902,NA,-12.5450988,NA,-12.68617465,NA,1.089120559,NA,1.088977279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
woove,wuv,W UW V,High,Unigram,1.066,1.0005,-13.77255639,-14.01369935,1.063937199,1.00081994,w u v,3,-13.06975236,NA,-13.37632103,NA,-13.09748637,NA,1.104939417,NA,1.104607067,NA,1.002259823,NA,1.001944126,NA,PearlWordTypes_RS1
chibe,CYb,CH AY B,High,Unigram,1.0692,1.0018,-13.51813946,-15.73687124,1.066339097,1.001704965,C Y b,3,-12.40839197,NA,-16.3524291,NA,-15.87842264,NA,1.077149327,NA,1.077147582,NA,1.001285481,NA,1.001291952,NA,PearlWordTypes_RS1
zoob,zub,Z UW B,Low,Unigram,1.0507,1.0013,-12.89605342,-16.87414476,1.053298613,1.00152892,z u b,3,-11.21416755,NA,-17.35603315,NA,-17.06891209,NA,1.062252304,NA,1.062428714,NA,1.003870085,NA,1.003024884,NA,PearlWordTypes_RS1
jize,JYz,JH AY Z,High,Unigram,1.0682,1.0013,-13.39231585,-11.55916983,1.068654114,1.001408356,J Y z,3,-12.71549213,NA,-11.90275828,NA,-11.71924374,NA,1.079820609,NA,1.079784589,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
dhud,Dxd,DH AH D,High,Unigram,1.0831,1.0009,-12.89280106,-14.70399114,1.123050484,1.0022379,D x d,3,-12.0123245,NA,-12.92858885,NA,-13.23038206,NA,1.149737027,NA,1.148852373,NA,1.002909385,NA,1.002378908,NA,PearlWordTypes_RS1
foosh,fuS,F UW SH,High,Unigram,1.0764,1.0003,-12.7200366,-14.5418347,1.076467701,1.000351403,f u S,3,-12.79021114,NA,-12.51015108,NA,-12.60336092,NA,1.100231809,NA,1.099960238,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
shawth,ScT,SH AO TH,Low,Unigram,1.0336,1.0002,-14.2342841,-15.71859606,1.048230531,1.000524703,S c T,3,-14.32464265,NA,-14.22788137,NA,-14.16110543,NA,1.05772876,NA,1.057969143,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
lauth,lWT,L AW TH,Low,Unigram,1.0512,1.0008,-14.57244323,-14.85322198,1.046650528,1.000583614,l W T,3,-13.54102804,NA,-13.1396938,NA,-13.21084577,NA,1.060453734,NA,1.060662336,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
dhibe,DYb,DH AY B,High,Unigram,1.0632,1.0012,-15.5321532,-17.11196376,1.059645656,1.001530292,D Y b,3,-13.58704696,NA,-16.14135813,NA,-16.06074419,NA,1.067533942,NA,1.067647123,NA,1.001285481,NA,1.001291952,NA,PearlWordTypes_RS1
shibe,SYb,SH AY B,High,Unigram,1.07,1.0014,-12.40305621,-17.32597127,1.067794192,1.001588516,S Y b,3,-12.18833008,NA,-15.14697591,NA,-15.09613489,NA,1.077769674,NA,1.077760515,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
zeedh,ziD,Z IY DH,Low,Unigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-12.39593484,NA,-18.4030848,NA,-18.10516214,NA,1.063922894,NA,1.064089391,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
zeedh,ziD,Z IY DH,Low,Unigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-12.39593484,NA,-18.4030848,NA,-18.10516214,NA,1.063922894,NA,1.064089391,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
serm,sRm,S ER M,High,Unigram,1.1608,1.0014,-9.76707325,-11.00724928,1.192577757,1.008480234,s R m,3,-9.96269207,NA,-11.38801022,NA,-11.45881657,NA,1.203799753,NA,1.202267678,NA,1.004694366,NA,1.003608879,NA,PearlWordTypes_RS1
serm,sRm,S ER M,High,Unigram,1.1608,1.0014,-9.76707325,-11.00724928,1.192577757,1.008480234,s R m,3,-9.96269207,NA,-11.38801022,NA,-11.45881657,NA,1.203799753,NA,1.202267678,NA,1.004694366,NA,1.003608879,NA,PearlWordTypes_RS1
huss,hxs,HH AH S,High,Unigram,1.1604,1.0014,-10.15916829,-9.951714207,1.196453547,1.009625595,h x s,3,-10.15627068,NA,-9.853523989,NA,-10.07058344,NA,1.207272989,NA,1.205691086,NA,1.010851558,NA,1.007733116,NA,PearlWordTypes_RS1
huss,hxs,HH AH S,High,Unigram,1.1604,1.0014,-10.15916829,-9.951714207,1.196453547,1.009625595,h x s,3,-10.15627068,NA,-9.853523989,NA,-10.07058344,NA,1.207272989,NA,1.205691086,NA,1.010851558,NA,1.007733116,NA,PearlWordTypes_RS1
therz,TRz,TH ER Z,Low,Unigram,1.0359,1.0001,-13.66014623,-16.5121329,1.063068173,1.000932273,T R z,3,-12.58246131,NA,-9.645850807,NA,-10.08700511,NA,1.063968938,NA,1.064122769,NA,1.002516394,NA,1.002130527,NA,PearlWordTypes_RS1
yush,yxS,Y AH SH,Low,Unigram,1.0578,1.0002,-11.16068445,-14.21192386,1.106524138,1.000881594,y x S,3,-12.4445878,NA,-11.26653921,NA,-11.72270546,NA,1.124615476,NA,1.124050215,NA,1.005384853,NA,1.004062256,NA,PearlWordTypes_RS1
yush,yxS,Y AH SH,Low,Unigram,1.0578,1.0002,-11.16068445,-14.21192386,1.106524138,1.000881594,y x S,3,-12.4445878,NA,-11.26653921,NA,-11.72270546,NA,1.124615476,NA,1.124050215,NA,1.005384853,NA,1.004062256,NA,PearlWordTypes_RS1
gawth,gcT,G AO TH,Low,Unigram,1.0499,1.0007,-14.44741378,-13.41335918,1.064760418,1.001048721,g c T,3,-13.96550162,NA,-13.18167985,NA,-13.35063777,NA,1.07447814,NA,1.074518331,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
nawd,nWd,N AW D,High,Unigram,1.0715,1.0007,-12.13443478,-14.49336114,1.060336187,1.00070555,n W d,3,-11.27417917,NA,-13.57022854,NA,-13.24913459,NA,1.090549246,NA,1.090375034,NA,1.001610262,NA,1.001509343,NA,PearlWordTypes_RS1
nawd,nWd,N AW D,High,Unigram,1.0715,1.0007,-12.13443478,-14.49336114,1.060336187,1.00070555,n W d,3,-11.27417917,NA,-13.57022854,NA,-13.24913459,NA,1.090549246,NA,1.090375034,NA,1.001610262,NA,1.001509343,NA,PearlWordTypes_RS1
shoove,Suv,SH UW V,Low,Unigram,1.0554,1.0006,-12.82123685,-15.29129288,1.058640651,1.000528819,S u v,3,-13.55431006,NA,-11.91732388,NA,-12.28024698,NA,1.072371179,NA,1.072428091,NA,1.003815517,NA,1.003000092,NA,PearlWordTypes_RS1
kerm,kRm,K ER M,High,Unigram,1.1511,1.0014,-9.92670633,-11.12068585,1.186931985,1.006558836,k R m,3,-10.20857908,NA,-12.0405866,NA,-12.09914851,NA,1.157894046,NA,1.156910645,NA,1.001894117,NA,1.00170814,NA,PearlWordTypes_RS1
kerm,kRm,K ER M,High,Unigram,1.1511,1.0014,-9.92670633,-11.12068585,1.186931985,1.006558836,k R m,3,-10.20857908,NA,-12.0405866,NA,-12.09914851,NA,1.157894046,NA,1.156910645,NA,1.001894117,NA,1.00170814,NA,PearlWordTypes_RS1
dhug,Dxg,DH AH G,High,Unigram,1.063,1.0009,-13.81442052,-16.51820372,1.109265506,1.002532451,D x g,3,-13.0017375,NA,-13.9673241,NA,-14.33917406,NA,1.123105004,NA,1.122553464,NA,1.004208508,NA,1.003248473,NA,PearlWordTypes_RS1
yawsh,ycS,Y AO SH,Low,Unigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.92416509,NA,-12.96501576,NA,-13.12856181,NA,1.063943416,NA,1.064105548,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
yawsh,ycS,Y AO SH,Low,Unigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.92416509,NA,-12.96501576,NA,-13.12856181,NA,1.063943416,NA,1.064105548,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
cherz,CRz,CH ER Z,Low,Unigram,1.038,1,-13.35209197,-15.12917653,1.065047103,1.000408255,C R z,3,-11.91961948,NA,-10.13433925,NA,-10.32191715,NA,1.070792759,NA,1.070865031,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
dheeth,DiT,DH IY TH,Low,Unigram,1.0421,1.0006,-16.15242787,-16.91653583,1.049747206,1.000469909,D i T,3,-14.3917514,NA,-14.29210862,NA,-14.85171277,NA,1.068028187,NA,1.068144714,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
dheeth,DiT,DH IY TH,Low,Unigram,1.0421,1.0006,-16.15242787,-16.91653583,1.049747206,1.000469909,D i T,3,-14.3917514,NA,-14.29210862,NA,-14.85171277,NA,1.068028187,NA,1.068144714,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
serz,sRz,S ER Z,High,Unigram,1.1315,1.001,-10.89576299,-14.35002145,1.162945945,1.005299085,s R z,3,-9.935969,NA,-8.304461969,NA,-8.4630843,NA,1.177492511,NA,1.176289487,NA,1.004694366,NA,1.003608879,NA,PearlWordTypes_RS1
sheydh,SeD,SH EY DH,Low,Unigram,1.042,1.0008,-15.36397405,-17.70335293,1.033965525,1.000700062,S e D,3,-14.38667213,NA,#NAME?,NA,-16.60020167,NA,1.074773183,NA,1.074810064,NA,1.003111388,NA,1.002540517,NA,PearlWordTypes_RS1
dhize,dYz,DH AY Z,Low,Unigram,1.1062,1.0043,-16.1748549,-13.74327864,1.05369573,1.001059011,d Y z,3,-10.77915143,NA,-10.00756322,NA,-10.14777536,NA,1.119522842,NA,1.119012294,NA,1.004058446,NA,1.003180295,NA,PearlWordTypes_RS1
